comment_id,annotator_id,platform,sentiment,respect,insult,humiliate,status,dehumanize,violence,genocide,attack_defend,hatespeech,hate_speech_score,text,infitms,outfitms,annotator_severity,std_err,annotator_infitms,annotator_outfitms,hypothesis,target_race_asian,target_race_black,target_race_latinx,target_race_middle_eastern,target_race_native_american,target_race_pacific_islander,target_race_white,target_race_other,target_race,target_religion_atheist,target_religion_buddhist,target_religion_christian,target_religion_hindu,target_religion_jewish,target_religion_mormon,target_religion_muslim,target_religion_other,target_religion,target_origin_immigrant,target_origin_migrant_worker,target_origin_specific_country,target_origin_undocumented,target_origin_other,target_origin,target_gender_men,target_gender_non_binary,target_gender_transgender_men,target_gender_transgender_unspecified,target_gender_transgender_women,target_gender_women,target_gender_other,target_gender,target_sexuality_bisexual,target_sexuality_gay,target_sexuality_lesbian,target_sexuality_straight,target_sexuality_other,target_sexuality,target_age_children,target_age_teenagers,target_age_young_adults,target_age_middle_aged,target_age_seniors,target_age_other,target_age,target_disability_physical,target_disability_cognitive,target_disability_neurological,target_disability_visually_impaired,target_disability_hearing_impaired,target_disability_unspecific,target_disability_other,target_disability,annotator_gender,annotator_trans,annotator_educ,annotator_income,annotator_ideology,annotator_gender_men,annotator_gender_women,annotator_gender_non_binary,annotator_gender_prefer_not_to_say,annotator_gender_self_describe,annotator_transgender,annotator_cisgender,annotator_transgender_prefer_not_to_say,annotator_education_some_high_school,annotator_education_high_school_grad,annotator_education_some_college,annotator_education_college_grad_aa,annotator_education_college_grad_ba,annotator_education_professional_degree,annotator_education_masters,annotator_education_phd,annotator_income_<10k,annotator_income_10k-50k,annotator_income_50k-100k,annotator_income_100k-200k,annotator_income_>200k,annotator_ideology_extremeley_conservative,annotator_ideology_conservative,annotator_ideology_slightly_conservative,annotator_ideology_neutral,annotator_ideology_slightly_liberal,annotator_ideology_liberal,annotator_ideology_extremeley_liberal,annotator_ideology_no_opinion,annotator_race_asian,annotator_race_black,annotator_race_latinx,annotator_race_middle_eastern,annotator_race_native_american,annotator_race_pacific_islander,annotator_race_white,annotator_race_other,annotator_age,annotator_religion_atheist,annotator_religion_buddhist,annotator_religion_christian,annotator_religion_hindu,annotator_religion_jewish,annotator_religion_mormon,annotator_religion_muslim,annotator_religion_nothing,annotator_religion_other,annotator_sexuality_bisexual,annotator_sexuality_gay,annotator_sexuality_straight,annotator_sexuality_other
44768,3590,3,4.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.37,This black retarded ðŸ¤¡ always tryna diss the rockets.. who is blood tho???? Never ever heard of cuz stats,0.84,0.75,0.01,0.31,0.93,0.72,-0.2399148174655765,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,male,no,college_grad_ba,50k-100k,neutral,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,42.0,false,false,true,false,false,false,false,false,false,false,false,true,false
33748,4146,2,3.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,-2.61,Counterpoint: almost no one is actually afraid of being labelled as transphobic. Transphobia is an incredibly common prejudice which carries little to no consequences - which is how this article and headline got published in first place URL,0.5,0.28,0.06,0.45,1.16,1.97,-0.9066023890036324,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,male,no,college_grad_aa,10k-50k,slightly_conservative,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,45.0,true,false,false,false,false,false,false,false,false,false,false,true,false
13741,3624,0,3.0,4.0,4.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,-0.92,It's hard to find her attractive when she lacks basic intelligence,1.9,1.26,0.44,0.34,1.05,0.66,-0.15331859747299578,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,female,no,some_college,10k-50k,slightly_liberal,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,34.0,false,false,false,false,false,false,false,true,false,false,false,true,false
25323,2637,2,3.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,-0.14,"@thedailybeast All the brits still have Ass hurt from the spanking we gave them a couple hundred years ago. In fact, if their food and weather weren't absolute shit we would have already colonized them. America is the ONLY reason you twats never lived under a hammer and sickle flag.",0.46,0.39,0.18,0.34,1.04,1.49,0.2953279884516071,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,female,no,high_school_grad,10k-50k,no_opinion,false,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,48.0,false,false,false,false,false,false,false,false,true,false,false,true,false
6831,2577,0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,2.43,Islam needs to be fucking destroyed.,1.43,1.37,-1.03,0.5,0.87,0.8,0.7486756305256203,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,female,no,masters,100k-200k,extremely_liberal,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,43.0,true,false,false,false,false,false,false,false,false,false,false,true,false
43075,2251,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,1.0,0.94,"Are you people actually believing this propaganda..... These ratchet women haven't done a thing , except spew hate and rhetoric....they are gonna get Saddamed...",1.1,1.11,-0.42,0.39,1.16,1.48,-0.17577449731408987,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,male,no,college_grad_ba,100k-200k,neutral,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,false,22.0,false,false,true,false,false,false,false,false,false,false,false,true,false
48594,5266,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-3.22,@Ali Delon Love Turkey and brave Turks from Indian Muslim! In Shaa Allah we will rise again!,2.36,1.39,-0.03,0.34,1.87,1.14,-0.9748525244120416,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,female,no,college_grad_ba,10k-50k,conservative,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,60.0,false,false,true,false,false,false,false,false,false,false,false,true,false
16311,9140,0,4.0,4.0,4.0,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.22,Disregard all the science that says there are only two genders; looks like you're just fucked in the head.,0.68,0.57,0.36,0.35,0.72,0.5,0.01486974656931556,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,male,no,college_grad_ba,10k-50k,slightly_liberal,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,40.0,true,false,false,false,false,false,false,false,false,false,false,true,false
48957,4800,3,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,-0.45,Corrected Headline: Local losers defy federal law and proudly put illegal aliens ahead of American citizens and legal residents.,0.54,0.58,0.34,0.29,0.74,0.78,-0.3179740798537655,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,male,no,college_grad_ba,100k-200k,conservative,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,39.0,false,false,true,false,false,false,false,false,false,false,false,true,false
38719,4632,2,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,4.0,2.0,1.97,"Careful what you wish for, you always wanted to feel a huge cock up your hole bitch so now fucking take it, cry all you want that ain't gonna stop this bull from raping your boipussy apart he'll only stop when he is done & shoots his huge load deep inside. URL",0.85,0.73,-0.3,0.41,1.15,0.82,0.3029390739433836,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,male,no,some_college,10k-50k,extremely_liberal,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,58.0,true,false,false,false,false,false,false,false,false,false,true,false,false
17090,3691,0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-3.03,Because it's the Word of God maybe? Just spitballin,0.12,0.08,-0.04,0.45,1.05,0.84,-0.6659390712933195,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,female,no,college_grad_ba,10k-50k,slightly_conservative,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,60.0,false,false,true,false,false,false,false,false,false,false,false,true,false
5391,10716,0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,-4.5,God Bless From a Trinidadian Muslim!,0.88,0.56,0.29,0.56,0.84,0.91,-1.010798224731581,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,female,no,college_grad_ba,50k-100k,slightly_liberal,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,37.0,false,false,true,false,false,false,false,false,false,false,false,true,false
35794,7453,2,2.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,-2.74,"You'd be surprised how quickly ""stop right there criminal scum!"" Turns into ""fuck me right here! Criminal cum!"" When the culprit is cute, crazy, and has a cock as long and thick as a forearm- URL",0.61,0.27,-0.22,0.63,0.83,0.72,0.2468583166460487,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,female,no,some_college,10k-50k,extremely_liberal,false,true,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,41.0,false,false,false,false,false,false,false,true,false,false,false,true,false
42107,4603,3,4.0,4.0,4.0,3.0,3.0,4.0,1.0,0.0,3.0,2.0,1.01,Trump is right. We need a deportation force and throw a few million of them out. And then build a wall so they can't get back in. Then they can be happy in their brown shitholes without having to live among the white men they hate so much.,2.3,2.99,0.2,0.32,1.26,1.19,0.17049429528238785,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,male,no,college_grad_ba,50k-100k,conservative,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,54.0,false,false,true,false,false,false,false,false,false,true,false,false,false
20695,6765,2,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,-3.8,Majority of girls talking to me after they find out I play for the same team URL,0.29,0.14,-0.84,0.46,0.76,0.91,-0.9404470755785036,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,male,no,some_college,50k-100k,conservative,true,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,63.0,false,false,true,false,false,false,false,false,false,false,false,true,false
14184,1168,0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,-3.53,">That's a little uncharitable. I'm not a white nationalist, nor do I want to keep the races separate. I don't mean to be uncharitable there, but I was trying to be clear on why I think your statement was so concerning. I don't think you're a white nationalist and I'm glad that you have made this statement to clarify that. >And my point is that different cultures should be celebrated instead of muted. I think we can all agree about that.",0.41,2.8,0.07,0.47,0.66,0.68,-1.146349511955003,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,male,no,college_grad_ba,50k-100k,neutral,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,35.0,false,false,true,false,false,false,false,false,false,false,false,true,false
48140,10871,3,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,3.0,2.0,0.23,This just make me want them deported all the more. The brown 4 have done nothing to serve the people. All they do is work against Trump. They need to be gone now!,0.43,0.43,0.06,0.44,0.82,0.77,0.14656041333148087,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,male,no,professional_degree,>200k,extremely_conservative,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,36.0,false,false,true,false,false,false,false,false,false,false,false,true,false
41025,1095,3,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,-1.07,She must be mormon 6 kids?,0.49,0.46,0.94,0.3,1.02,1.1,-0.3727641451078411,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,female,no,college_grad_ba,10k-50k,no_opinion,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,true,true,false,true,false,true,false,30.0,false,false,false,false,false,false,false,true,false,false,false,true,false
34714,10256,2,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,2.54,Deep down in my inner demonic soul. I feel like nuking Arab world for what they're doing Black people. I finally gave up feeling sympathy for these creatures. I hope Israel and western world continue bombing them creature and dismember them apart.,2.12,1.67,1.0,0.42,1.38,1.18,0.5540928910353963,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,female,no,college_grad_ba,50k-100k,liberal,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,42.0,true,false,false,false,false,false,false,false,false,true,false,false,false
48242,10381,3,3.0,4.0,3.0,3.0,3.0,2.0,0.0,0.0,3.0,0.0,-0.85,Another American violent crap - Americans are working hard to change world mentality in order to make another billion.,0.92,0.72,-0.77,0.29,0.84,0.71,0.06956397290158821,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,male,no,masters,100k-200k,conservative,true,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,71.0,false,false,true,false,false,false,false,false,false,false,false,true,false
26845,3963,2,4.0,4.0,4.0,4.0,3.0,2.0,0.0,0.0,4.0,0.0,1.88,"""where they ultimately need to be"" is back in the fucking Congo you morons URL",0.89,0.78,0.88,0.39,0.84,0.74,0.2579332063055987,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,female,no,college_grad_ba,100k-200k,slightly_conservative,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,55.0,false,false,true,false,false,false,false,false,false,false,false,true,false
8070,5414,0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,-1.29,Bye Felicia I'd be no Fucking use to you nor would King Kong to your pussy after insertion of that baseball bat,0.44,0.52,-0.91,0.59,0.92,0.68,0.2910313509774342,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,female,no,masters,50k-100k,extremely_liberal,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,38.0,true,false,false,false,false,false,false,false,false,false,false,true,false
24948,9567,2,3.0,3.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,-1.8,deadly class really got canceled. homophobia,0.4,0.44,-0.28,0.35,0.63,0.59,-0.34953573645172753,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,male,no,college_grad_aa,50k-100k,slightly_liberal,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,28.0,false,false,false,false,false,false,false,true,false,false,false,true,false
12635,4976,0,4.0,3.0,3.0,3.0,2.0,3.0,1.0,0.0,3.0,2.0,0.79,She's a piece of shit I hope she catches an STD.,0.64,0.71,0.47,0.6,0.7,0.56,0.4274007241960353,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,female,no,college_grad_aa,50k-100k,liberal,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,38.0,false,false,false,false,false,false,false,true,false,false,false,true,false
29293,1038,2,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,-0.04,Bitches be salty as hell when a nigga treat they Ma dukes like a queen but not them ðŸ¤£,1.07,0.95,0.54,0.35,0.88,0.77,-0.2342759950798049,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,female,no,college_grad_ba,10k-50k,extremely_liberal,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,26.0,true,false,false,false,false,false,false,false,false,false,false,true,false
12271,415,0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,0.0,3.0,0.0,-0.38,You get to fuck her and get fucked in the ass by her daddy,1.18,1.0,0.32,0.26,0.85,0.7,0.14212780278132167,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,female,no,college_grad_ba,10k-50k,extremely_liberal,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,39.0,true,false,false,false,false,false,false,false,false,false,false,true,false
28981,9054,2,4.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,2.0,1.81,"Hey Twitter!!! Islam is a tool of Satan!!! Muslims worship a child molester!!! There is only one God and he is YOUR maker and he still sits on his throne, watching all of you disgusting fools!!!! I pity all of you when you stand before him!!",0.68,0.52,-0.2,0.34,0.58,0.43,0.4489495991785291,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,male,no,college_grad_ba,50k-100k,slightly_liberal,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,34.0,true,false,false,false,false,false,false,false,false,false,false,true,false
43872,8017,3,4.0,4.0,4.0,4.0,2.0,4.0,3.0,0.0,3.0,0.0,-0.58,Ainz Ooal Pwn 229 yup 150 years after slavery was outlawed and still blacks sold other blacks into slavery what a shame,0.97,0.94,-0.68,0.3,1.32,1.17,-0.3326343808325338,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,female,no,masters,100k-200k,neutral,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,45.0,false,false,true,false,false,false,false,false,false,false,false,true,false
7737,634,0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.29,Because you're old and pathetic incel trash who only thinks of things that aren't funny.,0.65,0.57,-0.23,0.35,1.17,2.12,0.2568941733919904,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,true,false,false,false,false,false,false,false,false,female,no,college_grad_ba,10k-50k,slightly_conservative,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,true,false,31.0,true,false,false,false,false,false,false,false,false,false,false,true,false
16019,3521,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-5.32,"Nice! As a bi couple, we thoroughly enjoy bi dad friends =)",0.81,0.3,-0.46,0.51,0.87,0.66,-1.2011873894228122,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,female,no,high_school_grad,100k-200k,slightly_liberal,false,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,50.0,false,false,true,false,false,false,false,false,false,false,false,true,false
37045,1768,2,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,-1.29,They should use this on white male domestic terrorist cells.,1.08,1.26,0.07,0.34,0.99,0.78,-0.1728375725952363,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,female,no,masters,50k-100k,extremely_liberal,false,true,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,34.0,true,false,false,false,false,false,false,false,false,false,true,false,false
49409,10377,3,3.0,4.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,-0.76,Washington Post and there white genocide agenda.,0.63,0.84,-0.8,0.34,1.15,8.73,-0.2512984814594111,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,male,no,college_grad_ba,50k-100k,slightly_liberal,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,33.0,false,false,false,false,false,false,false,true,false,false,false,true,false
47899,3538,3,4.0,3.0,3.0,4.0,3.0,3.0,0.0,0.0,3.0,2.0,1.4,i almost puke seeing this transvestite,1.04,0.95,0.0,0.33,0.86,0.71,-0.1723682936255828,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,male,no,college_grad_ba,50k-100k,liberal,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,24.0,false,false,false,false,false,false,false,true,false,false,false,true,false
30201,7049,2,3.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,2.0,0.0,1.07,@nailainayat I thought in islam there are no siblings only couples! Because brother marries his own sister is what cruel reality of islam! Even in many cases in India muslim father marries his own daughter on the pretext that it is islamic! And changes entire relationship!,0.98,0.81,0.42,0.32,0.74,0.6,-0.7801367424944912,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,female,no,high_school_grad,10k-50k,neutral,false,true,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,21.0,false,false,false,false,false,false,false,false,true,true,false,false,false
12334,5640,0,3.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.29,Maybe they are only good enough to get hood niggas so they try meme them like they're desirable long term. Yeah an educated thirsty nigga might dick u down but will he stay with some hood ass Thot? I think not. It's all they can get so they make it seem like it's all that they want.,0.58,0.6,0.92,0.36,1.15,1.32,-0.16324080603564958,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,male,no,high_school_grad,10k-50k,neutral,true,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,37.0,true,false,false,false,false,false,false,false,false,false,false,true,false
